RALOCA_ID;RACLAS_ID;DESCRIPCION_CLASE;RASUBC_ID;DESCRIPCION_SUBC;RAGIRO_ID;DESCRIPCION_GIRO;FDESDE;FHASTA
 19195; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2007/08/15 00:00:00.000;2012/08/15 00:00:00.000
 19195; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2007/08/15 00:00:00.000;2012/08/15 00:00:00.000
 19195; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2007/08/15 00:00:00.000;2012/08/15 00:00:00.000
 19579; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 1;Depósito;2007/03/28 00:00:00.000;2012/03/28 00:00:00.000
 18024; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 12;Tryller en predio particular;2003/07/15 00:00:00.000;2008/07/15 00:00:00.000
 18024; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2003/07/15 00:00:00.000;2008/07/15 00:00:00.000
 19150; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2002/10/04 00:00:00.000;2007/10/04 00:00:00.000
 19150; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 8;Cafetería;2002/10/04 00:00:00.000;2007/10/04 00:00:00.000
 19150; 19;Alimentos Azucarados; 1;Alimentos Azucarados; 4;Maíz acaramelado - industrial;2002/10/04 00:00:00.000;2007/10/04 00:00:00.000
 19150; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2002/10/04 00:00:00.000;2007/10/04 00:00:00.000
 19150; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2002/10/04 00:00:00.000;2007/10/04 00:00:00.000
 19150; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2002/10/04 00:00:00.000;2007/10/04 00:00:00.000
 19230; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 1;Restaurante;2007/10/03 00:00:00.000;2012/10/03 00:00:00.000
 19230; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 13;Parrillada;2007/10/03 00:00:00.000;2012/10/03 00:00:00.000
 19230; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 4;Pizzería;2007/10/03 00:00:00.000;2012/10/03 00:00:00.000
 18364; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;;
 17765; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 1;Panaderia;2010/12/09 00:00:00.000;2015/12/09 00:00:00.000
 17765; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2010/12/09 00:00:00.000;2015/12/09 00:00:00.000
 17765; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2010/12/09 00:00:00.000;2015/12/09 00:00:00.000
 17765; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2010/12/09 00:00:00.000;2015/12/09 00:00:00.000
 17765; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2010/12/09 00:00:00.000;2015/12/09 00:00:00.000
 17765; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2010/12/09 00:00:00.000;2015/12/09 00:00:00.000
 17765; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2010/12/09 00:00:00.000;2015/12/09 00:00:00.000
 17765; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 5;Confiteria;2010/12/09 00:00:00.000;2015/12/09 00:00:00.000
 17765; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 2;Pastas frescas;2010/12/09 00:00:00.000;2015/12/09 00:00:00.000
 17765; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2010/12/09 00:00:00.000;2015/12/09 00:00:00.000
 18403; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;;
 18403; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 19;Venta de frutas y hortalizas;;
 18403; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;;
 18403; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;;
 18403; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 12;Sucursal de panadería;;
 28637; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2008/01/21 00:00:00.000;2013/01/21 00:00:00.000
 20237; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 6;Autoservice;2013/07/17 00:00:00.000;2018/07/17 00:00:00.000
 20237; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2013/07/17 00:00:00.000;2018/07/17 00:00:00.000
 20237; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 19;Venta de frutas y hortalizas;2013/07/17 00:00:00.000;2018/07/17 00:00:00.000
 20237; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2013/07/17 00:00:00.000;2018/07/17 00:00:00.000
 20237; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2013/07/17 00:00:00.000;2018/07/17 00:00:00.000
 20237; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2013/07/17 00:00:00.000;2018/07/17 00:00:00.000
 20237; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 4;Cocción de panificados;2013/07/17 00:00:00.000;2018/07/17 00:00:00.000
 19886; 7;Fraccionamiento de alimentos; 1;Fraccionamiento de alimentos; 1;Fraccionamiento de alimentos en general;2014/10/03 00:00:00.000;2019/10/03 00:00:00.000
 19886; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;2014/10/03 00:00:00.000;2019/10/03 00:00:00.000
 19886; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 7;Importador;2014/10/03 00:00:00.000;2019/10/03 00:00:00.000
 23130; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2006/03/20 00:00:00.000;2011/03/20 00:00:00.000
 23130; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 4;Venta de productos de granja;2006/03/20 00:00:00.000;2011/03/20 00:00:00.000
 23404; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 19;Venta de frutas y hortalizas;2005/03/14 00:00:00.000;2010/03/14 00:00:00.000
 23404; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2005/03/14 00:00:00.000;2010/03/14 00:00:00.000
 23404; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2005/03/14 00:00:00.000;2010/03/14 00:00:00.000
 22701; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;2005/04/15 00:00:00.000;2010/04/15 00:00:00.000
 20337; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 4;Pizzería;2009/06/01 00:00:00.000;2014/06/01 00:00:00.000
 23421; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2003/03/27 00:00:00.000;2008/03/27 00:00:00.000
 23421; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2003/03/27 00:00:00.000;2008/03/27 00:00:00.000
 23192; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;2007/03/27 00:00:00.000;2012/03/27 00:00:00.000
 23446; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2008/03/04 00:00:00.000;2013/03/04 00:00:00.000
 23446; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2008/03/04 00:00:00.000;2013/03/04 00:00:00.000
 23446; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2008/03/04 00:00:00.000;2013/03/04 00:00:00.000
 23446; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 19;Venta de frutas y hortalizas;2008/03/04 00:00:00.000;2013/03/04 00:00:00.000
 23446; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2008/03/04 00:00:00.000;2013/03/04 00:00:00.000
 22762; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 7;Importador;2007/03/26 00:00:00.000;2012/03/26 00:00:00.000
 22762; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 1;Depósito;2007/03/26 00:00:00.000;2012/03/26 00:00:00.000
 22955; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2005/12/02 00:00:00.000;2010/12/02 00:00:00.000
 22955; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2005/12/02 00:00:00.000;2010/12/02 00:00:00.000
 22955; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2005/12/02 00:00:00.000;2010/12/02 00:00:00.000
 23667; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 11;Cantina sin elaboración;2006/10/19 00:00:00.000;2011/10/19 00:00:00.000
 23667; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 20;Salón de fiestas sin elaboración;2006/10/19 00:00:00.000;2011/10/19 00:00:00.000
 22830; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;2005/09/02 00:00:00.000;2010/09/02 00:00:00.000
 22830; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 1;Depósito;2005/09/02 00:00:00.000;2010/09/02 00:00:00.000
 22855; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2003/02/17 00:00:00.000;2008/02/17 00:00:00.000
 22855; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 19;Venta de frutas y hortalizas;2003/02/17 00:00:00.000;2008/02/17 00:00:00.000
 22855; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2003/02/17 00:00:00.000;2008/02/17 00:00:00.000
 22855; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2003/02/17 00:00:00.000;2008/02/17 00:00:00.000
 22879; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 19;Venta de frutas y hortalizas;2007/12/10 00:00:00.000;2012/12/10 00:00:00.000
 22879; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2007/12/10 00:00:00.000;2012/12/10 00:00:00.000
 22879; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2007/12/10 00:00:00.000;2012/12/10 00:00:00.000
 23270; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2006/03/07 00:00:00.000;2011/03/07 00:00:00.000
 23270; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2006/03/07 00:00:00.000;2011/03/07 00:00:00.000
 23270; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2006/03/07 00:00:00.000;2011/03/07 00:00:00.000
 23270; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2006/03/07 00:00:00.000;2011/03/07 00:00:00.000
 23270; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 19;Venta de frutas y hortalizas;2006/03/07 00:00:00.000;2011/03/07 00:00:00.000
 23464; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2004/07/05 00:00:00.000;2009/07/05 00:00:00.000
 23464; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2004/07/05 00:00:00.000;2009/07/05 00:00:00.000
 23464; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2004/07/05 00:00:00.000;2009/07/05 00:00:00.000
 23464; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 19;Venta de frutas y hortalizas;2004/07/05 00:00:00.000;2009/07/05 00:00:00.000
 23287; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 6;Autoservice;2008/08/19 00:00:00.000;2013/08/19 00:00:00.000
 23287; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 19;Venta de frutas y hortalizas;2008/08/19 00:00:00.000;2013/08/19 00:00:00.000
 23287; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2008/08/19 00:00:00.000;2013/08/19 00:00:00.000
 23287; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2008/08/19 00:00:00.000;2013/08/19 00:00:00.000
 23323; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 1;Depósito;;
 23099; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2002/02/20 00:00:00.000;2007/02/20 00:00:00.000
 23099; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2002/02/20 00:00:00.000;2007/02/20 00:00:00.000
 23099; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2002/02/20 00:00:00.000;2007/02/20 00:00:00.000
 23099; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2002/02/20 00:00:00.000;2007/02/20 00:00:00.000
 23099; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2002/02/20 00:00:00.000;2007/02/20 00:00:00.000
 23099; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2002/02/20 00:00:00.000;2007/02/20 00:00:00.000
 23364; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2002/03/11 00:00:00.000;2007/03/11 00:00:00.000
 23364; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2002/03/11 00:00:00.000;2007/03/11 00:00:00.000
 23364; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2002/03/11 00:00:00.000;2007/03/11 00:00:00.000
 23364; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2002/03/11 00:00:00.000;2007/03/11 00:00:00.000
 23364; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2002/03/11 00:00:00.000;2007/03/11 00:00:00.000
 23364; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2002/03/11 00:00:00.000;2007/03/11 00:00:00.000
 23582; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2006/12/13 00:00:00.000;2011/12/13 00:00:00.000
 23582; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 19;Venta de frutas y hortalizas;2006/12/13 00:00:00.000;2011/12/13 00:00:00.000
 23582; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2006/12/13 00:00:00.000;2011/12/13 00:00:00.000
 23582; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2006/12/13 00:00:00.000;2011/12/13 00:00:00.000
 19780; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2008/07/31 00:00:00.000;2013/07/31 00:00:00.000
 19780; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 8;Cafetería;2008/07/31 00:00:00.000;2013/07/31 00:00:00.000
 19780; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 10;Bar;2008/07/31 00:00:00.000;2013/07/31 00:00:00.000
 19780; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2008/07/31 00:00:00.000;2013/07/31 00:00:00.000
 19780; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2008/07/31 00:00:00.000;2013/07/31 00:00:00.000
 19786; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 1;Panaderia;2006/06/15 00:00:00.000;2011/06/15 00:00:00.000
 19786; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2006/06/15 00:00:00.000;2011/06/15 00:00:00.000
 19786; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 5;Confiteria;2006/06/15 00:00:00.000;2011/06/15 00:00:00.000
 19786; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2006/06/15 00:00:00.000;2011/06/15 00:00:00.000
 19906; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 10;Bar;2008/08/19 00:00:00.000;2013/08/19 00:00:00.000
 19786; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2006/06/15 00:00:00.000;2011/06/15 00:00:00.000
 19786; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2006/06/15 00:00:00.000;2011/06/15 00:00:00.000
 19786; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2006/06/15 00:00:00.000;2011/06/15 00:00:00.000
 19786; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2006/06/15 00:00:00.000;2011/06/15 00:00:00.000
 28637; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 19;Venta de frutas y hortalizas;2008/01/21 00:00:00.000;2013/01/21 00:00:00.000
 19816; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 1;Depósito;;
 19818; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 1;Restaurante;2006/12/06 00:00:00.000;2011/12/06 00:00:00.000
 20274; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 6;Autoservice;;
 20274; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;;
